Text,Category,label
djokovics detention becomes political issue in australia on a tennis court novak djokovics timing is perfect but when he arrived in australia to play the first grand,sports,1
japan dissolves parliament setting stage for general election japan dissolved its parliament on thursday setting the stage for an election at the end of the month that will,politics,0
cristiano ronaldo becomes footballs alltime top goalscorer cristiano ronaldo has officially become footballs alltime leading goalscorer surpassing joseph bican for the most goals scored for club and,sports,1
buhari still waiting for tinubus shortlist of vice presidential nominees although it is the constitutional prerogative of the all progressives congress apc presidential candidate bola tinubu to choose his running,politics,0
iwobi shines as everton return to winning ways at fulham nigerian international alex iwobi was in excellent form on sunday as everton defeated fulham to return to winning ways,sports,1
toothless madrid miss chance to top la liga with draw against betis on a rainy night in madrid a toothless real madrid dropped two points at home to real betis who were,sports,1
biden calls on trump to end unprecedented assault us presidentelect joe biden has denounced the violence at the capitol after a mob of trump supporters stormed the building,politics,0
ighalo in paris for man uniteds champions league clash with psg cavani dropped odion ighalo has traveled with the rest of the manchester united squad for tuesdays uefa champions league group game with,sports,1
world champion tobi amusan defends m hurdles gold at commonwealth games the reigning world champion and record holder successfully defended her games title at the alexander stadium on sunday morningread more,sports,1
premier league disqualifies abramovich from running chelsea the premier league banned roman abramovich from running chelsea on saturday after the club owner was sanctioned by the british,sports,1
